Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0x5ee8,Dinay,"43,125",105-87-9069,Scientist,"113402,79","9707,2325",3,7,2,2,"Student Loan, and Payday Loan","11,5",7,"6,83","3,33333333333333",Good,"171,78","34,041413782521","28,4583333333333",No,"156,674440917072","384,119144097873",High_spent_Large_value_payments,"683,679664985055",0
CUS_0x5eec,Sophie Sassardr,48,481-18-2270,Mechanic,"97609,35","7618,78479069155",5,3,11,1,Debt Consolidation Loan,"29,25","10,875","6,28",0,Standard,"573,35","32,8553512918004","21,0238095238095",Yes,"596,275512117019","323,060448950729",High_spent_Large_value_payments,"693,099876053077",2
CUS_0x5eee,David Sheppardn,"40,25",447-71-5555,Architect,"35873,36","2922,44666666667",9,5,18,3,"Not Specified, Home Equity Loan, and Student Loan",27,"14,5714285714286","4,255",11,Bad,"2336,04","34,2725390088684","18,7083333333333",Yes,"77,420195711317","195,141285719462",Low_spent_Small_value_payments,"289,683185235888",0
CUS_0x5eef,Colei,"22,875",516-17-0651,Doctor,59240,"4697,66666666667",6,5,9,2,"Credit-Builder Loan, and Auto Loan",15,"13,75","10,185",2,Standard,"469,89","34,0613481840379","17,4642857142857",Yes,"69,2661641725254","259,273790323802",High_spent_Large_value_payments,"404,97671217034",1
CUS_0x5ef2,Baseso,20,556-28-1765,Architect,"17804,96","1246,74666666667",4,4,13,2,"Not Specified, and Personal Loan","12,125","18,375","5,6275","3,42857142857143",Standard,"1226,09","32,9772359023275","18,1785714285714",No,"20,9365810539467","111,450893528635",Low_spent_Small_value_payments,"283,466722658944",1
CUS_0x5ef3,Manoloq,"28,625",933-56-0293,Lawyer,"27559,56","2253,63",6,7,3,3,"Auto Loan, Payday Loan, and Not Specified","6,375","18,8571428571429","8,69",2,Good,"160,02","31,7782010438547","26,6944444444445",No,"41,1675361005562","103,774861174455",High_spent_Small_value_payments,"319,759564194202",2
CUS_0x5efc,Gregx,"33,5",485-85-8283,Writer,"37029,04","3308,75333333333",6,7,26,5,"Payday Loan, Student Loan, Payday Loan, Student Loan, and Student Loan","36,75","23,125","13,345",10,Bad,"2221,05","32,2829447466867","11,7142857142857",Yes,"117,139250316355","138,197542883768",High_spent_Large_value_payments,"334,498781603157",0
CUS_0x5f02,Lynni,31,284-27-3237,Teacher,"49405,92","4019,16",7,6,8,0,,"29,625","9,28571428571429","9,885","5,75",Standard,"1123,87","33,0227729508311","25,1428571428571",Yes,0,"163,11796784628",Low_spent_Large_value_payments,"500,947396333755",1
CUS_0x5f05,Rafaeln,34,848-91-6762,Developer,"35733,38","2807,78166666667",8,7,20,6,"Mortgage Loan, Mortgage Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan","31,75","23,5714285714286","27,625","6,57142857142857",Bad,"2704,05","30,7739350754873","3,08333333333333",Yes,"163,78901863133","106,75602431895",High_spent_Medium_value_payments,"273,983123716386",0
CUS_0x5f06,Vlastelical,42,873-56-8770,Doctor,"8835,54","706,295",4,6,29,7,"Mortgage Loan, Student Loan, Mortgage Loan, Not Specified, Auto Loan, Home Equity Loan, and Home Equity Loan","5,125","13,8571428571429","18,83","6,85714285714286",Standard,"1961,73","32,535082174092","6,375",Yes,"40,0382589597317","33,071074309355",Low_spent_Medium_value_payments,"271,1700283994",0
CUS_0x5f0e,Sarahl,"39,5714285714286",695-28-7940,Engineer,"82134,44","6671,53666666667",10,5,24,9,"Debt Consolidation Loan, Home Equity Loan, Mortgage Loan, Not Specified, Not Specified, Personal Loan, Credit-Builder Loan, Mortgage Loan, and Credit-Builder Loan","37,125","19,3333333333333","4,55",10,Bad,"1332,6","32,9524045223487","18,5555555555556",Yes,"317,44419955828","187,971747294832",High_spent_Large_value_payments,"411,737719813555",0
CUS_0x5f0f,Michael Winfreyo,18,988-93-0991,Media_Manager,"19183,53","1620,6275",4,6,27,7,"Mortgage Loan, Personal Loan, Mortgage Loan, Not Specified, Not Specified, Home Equity Loan, and Home Equity Loan","28,75","8,14285714285714","10,12","8,25",Standard,"2621,47","31,339191338513","10,5416666666667",Yes,"69,4129400873269","113,882994037108",Low_spent_Small_value_payments,"243,446099187599",0
CUS_0x5f10,Paritosh Bansalm,20,776-14-7936,Scientist,"24238,03","2138,83583333333",8,7,12,1,Credit-Builder Loan,"21,875",13,"3,1","6,125",Standard,"349,88","30,5628540131987","22,4404761904762",No,"15,1950101436571","94,8647486846992",High_spent_Medium_value_payments,"360,484448440475",1
CUS_0x5f15,Gouldn,33,001-97-1222,Scientist,"7617,915","626,82625",8,6,16,9,"Not Specified, Debt Consolidation Loan, Auto Loan, Personal Loan, Auto Loan, Personal Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan","49,25","18,5714285714286","16,595","13,375",Bad,"3257,62","34,3293991013607","9,14285714285714",Yes,"52,4699892403056","42,2005484243028",Low_spent_Small_value_payments,"243,07088806415",0
CUS_0x5f1b,McCrankn,31,813-35-1407,Scientist,"19167,22","1786,26833333333",6,10,25,9,"Auto Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Personal Loan, and Debt Consolidation Loan",36,"15,25","19,36","11,1428571428571",Bad,"3896,76","29,7841619809755","10,625",Yes,"135,963038126923","133,108890726481",Low_spent_Large_value_payments,"185,804904479929",1
CUS_0x5f21,Nick Browns,"41,8571428571429",879-61-5577,Scientist,"95685,21","7864,7675",3,4,9,0,,13,"8,875","3,155","7,375",Good,"472,21","34,2554553864623","24,1071428571429",No,0,"453,621482698108",High_spent_Small_value_payments,"600,355267301891",0
CUS_0x5f22,Katharina Bartb,"35,2857142857143",578-21-3436,Media_Manager,"93373,68","7879,14",5,7,7,2,"Auto Loan, and Mortgage Loan","18,75","15,875","18,8",4,Standard,"1067,59","33,5371044486788","32,6071428571429",Yes,"137,251484916423","388,298079810358",High_spent_Medium_value_payments,"589,859483494495",1
CUS_0x5f25,Sarah N.o,"48,25",851-96-3435,Media_Manager,"121233,51","10393,7925",2,6,8,2,"Payday Loan, and Credit-Builder Loan","6,5","8,5","11,54","4,125",Good,"1116,67","35,5850101885784","23,5416666666667",No,"191,017350047551","579,966879298896",High_spent_Large_value_payments,"636,963770324994",2
CUS_0x5f28,Kazunoric,"30,375",463-12-9842,Architect,"37442,05","3081,17083333333",0,5,11,3,"Student Loan, Mortgage Loan, and Auto Loan",11,"7,75","8,79",1,Good,"1393,72","36,747198574331","27,5416666666667",No,"60,1130611575871","127,200375907859",High_spent_Large_value_payments,"383,95536511932",0
CUS_0x5f2f,Cawthornee,18,649-29-0292,Scientist,"18083,015","1780,91791666667",0,5,6,1,Mortgage Loan,"7,375","6,85714285714286","4,78",3,Good,"796,31","27,8281418419543","27,7083333333333",No,"8,35087546514054","99,8583500472208",High_spent_Medium_value_payments,"340,632330673651",1
CUS_0x5f30,Barkinj,24,293-52-8798,Journalist,"119024,04","10121,67",4,7,18,5,"Auto Loan, Mortgage Loan, Student Loan, Personal Loan, and Student Loan","26,75","14,875","18,5957142857143",8,Standard,"774,89","31,9061832964487","16,0416666666667",Yes,"282,035068889793","472,02979775262",High_spent_Large_value_payments,"578,28896483859",1
CUS_0x5f34,Chrisc,"18,375",432-94-1541,Writer,"125385,88","10720,8233333333",2,5,5,4,"Mortgage Loan, Not Specified, Personal Loan, and Debt Consolidation Loan","14,625","2,5","8,485","2,5",Good,"1268,57","34,2016984025779","24,875",No,"364,360310156197","399,985958301367",High_spent_Medium_value_payments,"499,713494711092",1
CUS_0x5f36,Ed Stoddardh,16,465-96-2216,Media_Manager,"85915,32","7231,61",6,7,13,4,"Credit-Builder Loan, Mortgage Loan, Payday Loan, and Payday Loan","9,625","19,875","13,76","5,5",Standard,"429,12","31,843291295807","5,45833333333333",Yes,"167,081471472263","409,99358412867",High_spent_Large_value_payments,"407,335944399067",1
CUS_0x5f37,Tomn,37,472-20-2423,Accountant,"32401,4","2742,11666666667",8,5,29,6,"Payday Loan, Mortgage Loan, Payday Loan, Payday Loan, Student Loan, and Personal Loan",41,"22,1428571428571","9,62",8,Bad,"4607,43","29,7068525795363","9,23809523809524",Yes,"96,3128626262671","160,542708919768",Low_spent_Large_value_payments,"290,772253535752",0
CUS_0x5f3b,Steve Slateri,"19,625",445-12-2586,Teacher,"56343,8","4661,31666666667",6,3,5,0,,"8,875","17,8","8,24",1,Standard,"1209,53","34,1603989173484","29,1666666666667",No,0,"313,129554938313",High_spent_Medium_value_payments,"454,179437706457",1
CUS_0x5f3d,Emma Thomassong,35,289-24-3310,Doctor,"51729,75","4565,8125",9,6,28,8,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, and Personal Loan",47,19,"1,3575",12,Bad,"2296,5","33,2728654456372","9,95833333333333",Yes,"247,400653498193","205,262362909906",High_spent_Medium_value_payments,"263,918233591901",0
CUS_0x5f3f,Alexei Oreskovics,"43,7142857142857",659-25-1819,Doctor,"18192,4","1473,03333333333",9,7,29,7,"Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan","31,375","22,375","5,57",11,Bad,"2557,77","32,7271844778499","19,8472222222222",Yes,"94,4966945493272","70,4732675109544",Low_spent_Medium_value_payments,"248,975189445992",0
CUS_0x5f43,Anthonyc,"50,1428571428572",708-15-7663,Entrepreneur,"29964,04","2380,75064444932",6,3,12,3,"Not Specified, Auto Loan, and Credit-Builder Loan","11,75","13,2857142857143","4,73","3,625",Standard,"116,39","35,6503836004424","33,2083333333333",No,"87,0387698490177","159,903990912291",High_spent_Small_value_payments,"295,23823178091",1
CUS_0x5f45,Alina Selyukhg,"30,5",257-90-5790,Journalist,"28747,25","2523,60416666667",3,4,3,2,"Mortgage Loan, and Auto Loan",10,10,"1,56428571428572",5,Good,"1464,69","32,6680608865731","15,702380952381",No,"59,8143298770803","125,443563792191",Low_spent_Small_value_payments,"355,482254094694",2
CUS_0x5f49,Loved,"42,5",390-47-2531,Media_Manager,"16509,01","1412,75083333333",7,7,23,8,"Mortgage Loan, Student Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, and Auto Loan",20,"24,6","8,615","7,25",Bad,"1591,92","32,3026706046984","16,3888888888889",Yes,"76,1798667536667","78,4216150016161",Low_spent_Small_value_payments,"257,046463613541",0
CUS_0x5f4f,Anirbanh,31,404-96-0470,Architect,"9265,495","749,124583333334",10,9,24,9,"Personal Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, and Personal Loan","44,25","15,875","25,41","7,25",Bad,"4301,98","29,6716289086429","11,0555555555556",Yes,"55,4964655268554","49,1343100842649",Low_spent_Medium_value_payments,"245,300600440514",1
CUS_0x5f55,Henryv,"32,375",745-91-0039,Mechanic,"14295,47","1392,28916666667",6,7,19,6,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, and Home Equity Loan","44,125","24,5","17,33","7,25",Bad,"4509,55","31,236396224827","3,20833333333333",Yes,"55,6892187052581","60,0154019895362",High_spent_Large_value_payments,"287,274295971872",1
CUS_0x5f59,Kiyoshi Takenakan,"41,5",223-44-0038,Writer,"90285,33","7342,7775",1,4,11,3,"Payday Loan, Student Loan, and Payday Loan","10,375","3,14285714285714","2,88","2,25",Good,"570,82","33,7460487873796","20,375",No,"121,849018745569","340,481962128136",Low_spent_Medium_value_payments,"553,883555832549",2
CUS_0x5f5a,Julienx,"33,375",862-68-6961,Lawyer,"66691,23","5553,6025",8,6,20,4,"Home Equity Loan, Not Specified, Student Loan, and Student Loan","28,875","19,5","20,28",8,Standard,"760,71","33,0992008817921","17,2083333333333",Yes,"213,937948059261","370,089889150839",High_spent_Medium_value_payments,"347,051044981658",1
CUS_0x5f5d,Timothyr,27,618-70-8009,Writer,"30738,51","2438,5425",3,7,3,1,Student Loan,"8,25","13,5","3,21","3,5",Standard,"645,49","32,3003447892363","31,5416666666667",No,"22,8158937811299","138,951147300198",High_spent_Medium_value_payments,"347,087208918673",1
CUS_0x5f61,Taran,18,126-44-7194,Doctor,"25454,67","2058,2225",4,3,7,0,,"23,75","12,5","1,8325","0,625",Standard,"256,91","32,0705884309011","30,875",No,0,"129,697965609529",Low_spent_Small_value_payments,"337,804825054532",1
CUS_0x5f64,Olga Popovak,32,231-02-6063,Doctor,"31323,88","2438,32333333333",10,5,16,7,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Credit-Builder Loan, and Not Specified","53,875","19,8571428571429","1,94","11,5",Bad,"1620,94","31,6825373607053","12,9047619047619",Yes,"135,035888078273","109,316306290566",High_spent_Medium_value_payments,"266,980138964494",0
CUS_0x5f66,Massimilianox,"27,625",186-12-4082,Accountant,"17417,6","1534,46666666667",9,10,25,9,"Payday Loan, Auto Loan, Debt Consolidation Loan, Mortgage Loan, Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, and Student Loan","29,5","23,1666666666667","27,045","12,5",Bad,"4837,96","31,901811185879","6,04166666666667",Yes,"69,9368438460617","107,914431367451",Low_spent_Small_value_payments,"251,845391453154",1
CUS_0x5f67,Ben Hirschlero,"14,1428571428571",302-54-1542,Scientist,"42266,3","3505,19166666667",7,7,13,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan","7,875",16,"12,505",7,Standard,"656,02","35,9599657383252","28,2361111111111",Yes,"59,2622598253887","144,98144252113",Low_spent_Medium_value_payments,"415,025464320148",2
CUS_0x5f6e,Marc Jonesk,"23,75",074-69-5563,Lawyer,"10358,88","980,263431685024",7,7,18,6,"Payday Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan","45,25","18,75","11,03","11,8571428571429",Bad,"2501,08","32,6540267303448","11,25",Yes,"67,8492440900287","59,7126693153535",High_spent_Small_value_payments,"280,188654909594",0
CUS_0x5f7a,Dorisi,"35,875",813-61-9127,Media_Manager,"32597,48","2734,45666666667",1,2,2,2,"Auto Loan, and Credit-Builder Loan","9,75","9,75","6,925",2,Good,"1313,52","33,0637912013631","19,625",No,"45,0533849147108","171,644626641451",Low_spent_Small_value_payments,"346,266387706778",2
CUS_0x5f7b,Uppalj,36,230-22-0261,Manager,"12332,855","866,737916666667",7,7,9,4,"Student Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan","13,25","13,2857142857143","13,92",4,Standard,"1169,76","33,4529198807535","15,625",Yes,"20,6508023960187","73,9499089847238",Low_spent_Small_value_payments,"290,554519217355",1
CUS_0x5f7e,Sabag,"17,5",272-09-8561,Lawyer,"14677,92","1289,16",10,8,21,4,"Not Specified, Debt Consolidation Loan, Student Loan, and Credit-Builder Loan","43,125","20,8571428571429","17,83","8,42857142857143",Bad,"2127,73","30,7267826065796","16,4583333333333",Yes,"36,6933944147833","78,1065444354653",Low_spent_Medium_value_payments,"288,797061502318",0
CUS_0x5f81,Adlerh,"51,7142857142857",054-65-4637,Entrepreneur,"147517,36","11930,0520826461",3,5,16,1,Not Specified,"11,125","20,5714285714286","6,50428571428571","5,25",Standard,"325,89","35,604312386174","32,0416666666667",No,"654,400326544962","587,010783448225",High_spent_Medium_value_payments,"856,711474027353",2
CUS_0x5f83,Toyerz,39,622-54-5012,Writer,"35317,81","2879,15083333333",4,5,7,4,"Home Equity Loan, Auto Loan, Personal Loan, and Mortgage Loan","17,5","18,8571428571429","2,74",1,Good,"1311,73","31,3106425799942","29,9583333333333",No,"63,2184336356804","146,379051408529",High_spent_Medium_value_payments,"353,187814421905",2
CUS_0x5f86,Toonkeld,"24,2857142857143",309-04-1544,Musician,"17234,695","1347,22458333333",7,3,7,3,"Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",17,"9,625","11,755","1,5",Standard,"901,12","30,3899287494648","28,375",Yes,"33,4915503716523","89,4706831646208",Low_spent_Small_value_payments,"282,086149382175",1
CUS_0x5f89,Carewl,"20,4285714285714",899-12-3125,Engineer,"38963,38","3018,94833333333",6,7,27,6,"Auto Loan, Payday Loan, Not Specified, Mortgage Loan, Student Loan, and Credit-Builder Loan","54,875","20,4","14,625","11,2857142857143",Bad,"4720,99","31,9252028962483","12,875",Yes,"177,843428575748","213,463270418864",Low_spent_Small_value_payments,"187,421294396656",1
CUS_0x5f8b,Joanne Frearsonq,39,084-81-6413,Musician,"16776,02","1622,00166666667",8,3,10,4,"Student Loan, Credit-Builder Loan, Home Equity Loan, and Student Loan","20,625","19,25","8,45","2,5",Standard,"244,46","33,4104430040991","29,7083333333333",Yes,"28,1344634895931","104,134142617307",Low_spent_Small_value_payments,"311,612174179122",0
CUS_0x5f9,Greg Roumeliotise,42,970-14-1165,Developer,"7427,29","694,940833333333",9,10,29,7,"Home Equity Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, Personal Loan, and Debt Consolidation Loan","45,25","15,2857142857143","21,06","12,7142857142857",Bad,"3750,27","28,9847205526488","8,41666666666667",Yes,"28,63835184314","58,7806857012859",Low_spent_Small_value_payments,"260,525610066994",0
CUS_0x5f90,Silvia Aloisiq,"14,875",323-98-0014,Engineer,"12680,815","1334,73458333333",4,5,14,0,,"27,25","10,875","12,665","7,5",Standard,"704,18","29,0639017448528","17,9444444444445",Yes,0,"83,3328608615084",Low_spent_Small_value_payments,"328,473640435196",0
CUS_0x5f92,en Klaymanu,17,762-79-2043,Teacher,"9238,24","881,853333333334",6,7,25,7,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Auto Loan",32,"25,7142857142857","3,7","10,25",Bad,"3985,22","33,4845981723653","8,95833333333333",Yes,"38,7706885772846","33,4003324562086",Low_spent_Medium_value_payments,"282,26431229984",0
CUS_0x5f97,Nick Zieminskiq,"26,375",568-79-7786,Lawyer,"25322,83","1868,23583333333",6,6,8,2,"Credit-Builder Loan, and Home Equity Loan","17,625","19,5714285714286",8,"1,625",Good,"266,33","33,0783936464132","23,1547619047619",No,"33,2594535090199","83,7814233665436",Low_spent_Small_value_payments,"336,03270645777",2
CUS_0x5f9a,Leahc,"35,625",365-58-8646,Teacher,"139702,24","11866,8533333333",4,1,7,0,,3,4,"9,46","5,14285714285714",Good,"342,6","36,8503170782702","31,8333333333333",No,0,"493,37227088776",Low_spent_Medium_value_payments,"958,313062445573",1
CUS_0x5fa9,Rodrigoh,37,057-30-7786,Architect,"99925,17","8130,92724497557",4,7,2,1,Home Equity Loan,26,"7,375","2,8475","5,875",Standard,"1270,51","32,0226862341386","22,9642857142857",No,"356,436048089233","525,318864703254",Low_spent_Small_value_payments,"616,630779058253",1
CUS_0x5fab,B.w,38,578-05-9422,Engineer,"48254,04","4215,17",3,6,16,3,"Payday Loan, Debt Consolidation Loan, and Auto Loan","25,625","10,1428571428571","16,92","7,25",Standard,"210,78","30,8831272062188","24,625",Yes,"72,3333618378306","217,206723780627",High_spent_Medium_value_payments,"396,976914381542",1
CUS_0x5fbb,Flitterc,"38,75",564-43-1424,Lawyer,"8272,2","811,35",10,8,27,7,"Credit-Builder Loan, Auto Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Debt Consolidation Loan","28,25","23,125","2,59","11,375",Bad,"1744,47","30,8317271746772","11,8809523809524",Yes,"43,147456598769","59,4150684243048",Low_spent_Medium_value_payments,"254,682759017434",0
CUS_0x5fbf,Luciar,45,809-92-8326,Developer,"8779,145","507,595416666667",10,6,32,7,"Auto Loan, Payday Loan, Student Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",27,"22,125","4,1225","11,5",Bad,"1636,23","32,009859905352","8,20833333333333",Yes,"32,4064284186908","29,7330151158929",Low_spent_Small_value_payments,"273,620098132083",0
CUS_0x5fc,Michelef,"42,5",322-81-6659,Developer,"7309,6","573,133333333333",4,6,29,3,"Payday Loan, Credit-Builder Loan, and Auto Loan","20,5","20,4285714285714","7,64",4,Standard,"2111,68","31,7212989919009","15,625",Yes,"15,2369303900651","42,0702737198547",Low_spent_Small_value_payments,"280,328737757926",1
CUS_0x5fc2,Hueth,47,821-16-9505,Scientist,"10285,71","1036,1425",8,7,6,1,Student Loan,"15,875","7,71428571428571","13,615","1,85714285714286",Standard,"1354,57","29,7293707659838","28,9583333333333",Yes,"7,89707407370196","72,6273704536353",Low_spent_Small_value_payments,"303,089805472663",0
CUS_0x5fc3,Emmao,"25,5",680-89-3665,Journalist,21884,"1749,66666666667",8,6,13,4,"Mortgage Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",22,"15,1428571428571","6,67571428571429",0,Standard,"423,78","30,3476105812651","32,9583333333333",Yes,"54,7537584078127","100,10663522397",Low_spent_Small_value_payments,"284,762192686324",1
CUS_0x5fc5,Krolickia,"44,625",609-69-3346,Developer,"122161,96","10153,1633333333",7,5,15,4,"Student Loan, Payday Loan, Mortgage Loan, and Mortgage Loan","7,25","20,375","14,15",7,Standard,"1316,32","32,567968520298","14,3690476190476",Yes,"278,852171223991","556,015586983226",Low_spent_Medium_value_payments,"449,198575126117",1
CUS_0x5fc6,Lynchw,33,073-43-7459,Media_Manager,"114004,84","9295,40333333333",5,7,8,3,"Credit-Builder Loan, Not Specified, and Mortgage Loan","26,75","8,83333333333333","11,38",7,Standard,"1051,3","31,1608248777884","18,125",Yes,"228,871520284028","288,434482689865",High_spent_Large_value_payments,"663,919726203896",1
CUS_0x5fc9,Carewl,"34,75",575-83-5232,Teacher,"16444,42","1411,36833333333",7,8,24,3,"Debt Consolidation Loan, Not Specified, and Mortgage Loan","61,75","19,5714285714286","10,19",6,Standard,"1445,18","29,8047739769271","18,875",Yes,"31,1266289864152","97,5382417837699",Low_spent_Small_value_payments,"288,721962563148",0
CUS_0x5fca,aranio,"46,875",861-77-2590,Doctor,"35171,34","2865,945",1,3,3,0,,"14,125","7,85714285714286","0,75",0,Good,"754,93","33,675988974675","30,8452380952381",No,0,"173,337421537908",High_spent_Small_value_payments,"389,198515743518",2
CUS_0x5fcb,Alwynd,43,928-40-3948,Teacher,"32690,86","2910,23833333333",4,5,6,3,"Payday Loan, Home Equity Loan, and Debt Consolidation Loan","15,25","18,375","9,605","0,75",Standard,"1380,29","33,551527977764","31,1166666666667",No,"50,2818450294533","114,775430072233",High_spent_Small_value_payments,"380,345950438207",1
CUS_0x5fcd,Svea Herbst-Baylissc,45,824-25-3641,Lawyer,"83477,58","6718,465",4,7,12,1,Personal Loan,"7,125","12,4285714285714","3,355","4,5",Good,"715,49","33,0428708730541","18,6388888888889",No,"42,1439549142959","286,31788403924",High_spent_Large_value_payments,"599,634661046465",1
CUS_0x5fd1,Antonie,28,856-19-6470,Lawyer,"35223,94","2849,32833333333",7,4,17,3,"Debt Consolidation Loan, Not Specified, and Home Equity Loan","19,25","13,125","18,935","8,125",Standard,"1269,36","29,634185552418","21,5238095238095",Yes,"61,9147359230507","144,445265492279",High_spent_Medium_value_payments,"341,072831918003",1
CUS_0x5fd2,Kokl,"50,8571428571429",323-80-3554,Musician,"138142,16","11719,8466666667",0,5,2,4,"Credit-Builder Loan, Personal Loan, Student Loan, and Not Specified","2,75","3,28571428571429","3,83","2,57142857142857",Good,"174,79","31,6158276282218","17,4642857142857",No,"345,741569038694","421,198939250661",High_spent_Medium_value_payments,"666,294158377311",1
CUS_0x5fd3,ill Berkrotg,"38,75",884-11-5710,Lawyer,"15266,8","1000,23333333333",5,6,17,7,"Student Loan, Personal Loan, Student Loan, Home Equity Loan, Mortgage Loan, Payday Loan, and Auto Loan","29,875","18,75","10,24","8,75",Standard,"877,84","33,0240351020932","16,375",Yes,"79,946780818489","68,67728424599",Low_spent_Small_value_payments,"233,899268268854",1
CUS_0x5fd4,Ryan Vlastelicao,27,673-75-9639,Musician,"73509,02","5881,75166666667",5,5,20,0,,"16,75",19,"6,69","5,5",Standard,"1082,86","33,3453351868186","29,3690476190476",Yes,0,"209,470266541628",High_spent_Medium_value_payments,"644,954900125039",1
CUS_0x5fd5,Jeremyj,"54,25",605-85-1239,Accountant,"21338,55","1506,2125",8,4,16,0,,"20,125","17,2857142857143","5,4","4,75",Standard,"853,65","31,3863536149036","25,4027777777778",No,0,"85,8255699595813",Low_spent_Small_value_payments,"343,259519818414",1
CUS_0x5fd6,Pedro daj,"53,25",598-79-6237,Manager,"17902,54","1669,87833333333",3,6,1,0,,"13,625","1,85714285714286","8,87","4,42857142857143",Good,"1289,22","33,0918637288812","23,3333333333333",No,0,"79,557825077463",High_spent_Large_value_payments,"348,68000825587",1
CUS_0x5fd8,Nigel Daviesn,48,147-85-0281,Musician,"33388,1","2599,34166666667",6,4,8,0,,"19,75",14,"8,26",2,Standard,"589,89","34,5567979468707","20,0833333333333",Yes,0,"117,297409328583",High_spent_Small_value_payments,"390,018171148194",1
CUS_0x5fdb,Sakari Suoninenz,"14,375",859-09-6348,Musician,"43171,59","3812,6325",7,9,22,6,"Not Specified, Not Specified, Home Equity Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",38,17,"9,27",7,Bad,"2028,14","28,6298041374069","15,9305555555556",Yes,"158,13496468874","128,140794840653",High_spent_Large_value_payments,"357,871835575369",1
CUS_0x5fde,Donovanb,39,848-51-1133,Journalist,"19426,81","1397,90083333333",7,6,19,4,"Auto Loan, Personal Loan, Payday Loan, and Home Equity Loan","16,5","19,5","11,155","4,85714285714286",Standard,"658,69","33,4374764154846","20,3690476190476",Yes,"54,9971980404644","74,3721397526281",Low_spent_Small_value_payments,"285,960705941702",1
CUS_0x5fe0,Erwin Sebae,"30,5",032-10-6627,Mechanic,"33446,44","3058,20333333333",6,6,24,6,"Mortgage Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Auto Loan, and Credit-Builder Loan","20,75","19,1666666666667","23,0214285714286","12,25",Bad,"2953,68","32,4302371552096","9,54166666666667",Yes,"133,355904834924","179,687877459169",Low_spent_Small_value_payments,"283,737920345648",0
CUS_0x5fe3,Tommy Wilkesn,15,591-58-3798,Teacher,"81475,28","6865,60666666667",6,3,17,0,,24,"18,6","12,0442857142857","8,5",Standard,"1271,12","31,9926126429213","22,5357142857143",Yes,0,"227,033077384984",High_spent_Large_value_payments,"743,786472060263",1
CUS_0x5fe6,Tom Polansekp,32,121-06-9658,Mechanic,29349,"2442,75",7,6,17,2,"Payday Loan, and Mortgage Loan","27,75","16,8333333333333","9,88","1,5",Standard,"1419,52","28,4598762637158","19,8888888888889",No,"45,3135264825095","168,564266259481",Low_spent_Large_value_payments,"309,14720725801",1
CUS_0x5fe9,Jessicar,32,016-67-2258,Accountant,"122503,12","9982,59333333333",3,7,7,0,,"29,375","19,875","7,945","2,75",Good,"333,32","31,7537040484314","17,3571428571429",No,0,"544,827328173258",High_spent_Large_value_payments,"715,932005160075",0
CUS_0x5fec,Keithx,"40,5",983-11-2831,Media_Manager,"97351,8","7912,65",3,5,11,1,Mortgage Loan,11,"9,16666666666667","8,845",2,Standard,"1055,95","34,5118620226711","32,7261904761905",Yes,"44,9641367180644","286,08701783673",Low_spent_Large_value_payments,"640,325891166717",1
